,b,w_-1
0,0.0,0.0
1,0.0,0.0
2,-1.0876360950104578,-1.0876360950104578
3,-0.35814657669510364,-2.5334187667160197
4,1.4330220101094342,-1.458543333301689
5,2.0036527864356843,-1.3112050418038166
6,2.3564825506234532,-1.2580333211633852
7,2.6161938534068785,-1.2299678872751525
8,2.3639916535011007,-1.6708439024199269
9,0.37040622268691986,0.3227409578734268
10,0.0003596023486557107,0.6927875782112899
11,0.3465631326561624,0.34658404790378317
12,0.14384103765760617,0.14384103827487088
13,-0.05889089513247065,0.34657296758425177
14,-0.2027324578862929,0.49041453033807403
15,-0.31430430478350285,0.601986377235284
16,-0.11157177591439621,0.39925384836617733
17,-0.2554128118461936,0.25541281191979703
18,-0.111571775659415,0.11157177565941512
19,-0.2231435513124853,1.7242309063832085e-12
20,-0.11157177565715261,-0.11157177565705696
21,-4.796505841503072e-14,-4.767270454345855e-14
22,0.09116077839697544,0.09116077839697562
23,5.45439968139799e-17,7.772909959603699e-17
24,-0.09116077839697545,0.09116077839697559
25,-0.16823611831060634,0.16823611831060636
26,-0.23500181462286773,0.23500181462286782
27,-0.29389333245105953,0.2938933324510596
28,-0.2027325540540822,0.20273255405408236
29,-0.27980789396771144,0.12565721414045317
30,-0.20273255405408222,0.04858187422682402
31,-0.2694982503663433,-0.018183822085437458
32,-0.3221785081952567,0.03449643574347578
33,-0.2554128118829953,-0.032269260568785735
34,-0.31430432971118705,-0.09116077839697749
35,-0.25541281188299547,-0.15005229622516908
36,-0.30809306971190853,-0.20273255405408205
37,-0.35574815961407086,-0.15507746415191984
38,-0.3030679017851578,-0.2077577219808328
39,-0.3507229916873203,-0.2554128118829953
40,-0.3030679017851578,-0.30306790178515763
41,-0.22599256187152875,-0.22599256187152855
42,-0.15922686555926735,-0.15922686555926707
43,-0.10033534773107565,-0.1003353477310754
44,-0.1438410362258906,-0.14384103622589037
45,-0.18734672472070543,-0.10033534773107557
46,-0.2273680785574736,-0.06031399389430739
47,-0.26442206463433454,-0.02326000781744644
48,-0.2209163761395196,-0.06676569631226136
49,-0.1682361183106066,-0.014085438483348348
50,-0.12058102840844409,0.03356965141881414
51,-0.1606023822452122,-0.006451702417954044
52,-0.19509881798868794,0.028044733325521726
53,-0.22736807855747362,0.06031399389430746
54,-0.18734672472070543,0.020292640057539165
55,-0.2244007107975662,-0.01676134601932193
56,-0.1873467247207054,-0.05381533209618275
57,-0.14384103622589048,-0.010309643601367753
58,-0.17833747196936617,-0.04480607934484339
59,-0.14384103622589048,-0.07930251508831912
60,-0.1761102967946761,-0.11157177565710484
61,-0.14384103622589048,-0.14384103622589048
62,-0.1741533471341079,-0.1741533471341078
63,-0.2044656580423254,-0.14384103622589034
64,-0.23304486496229976,-0.11526182930591608
65,-0.20273255405408222,-0.14557414021413342
66,-0.16271120021731403,-0.10555278637736541
67,-0.1912904071372882,-0.1341319932973396
68,-0.16271120021731403,-0.16271120021731394
69,-0.18974481085245187,-0.1897448108524518
70,-0.1627112002173141,-0.2167784214875899
71,-0.18835784741108944,-0.242425068681365
72,-0.16271120021731392,-0.2680717158751402
73,-0.12565721414045297,-0.23101772979827942
74,-0.09116077839697723,-0.19652129405480376
75,-0.11555586048169322,-0.2209163761395196
76,-0.14258947111683126,-0.19388276550438155
77,-0.16823611831060656,-0.16823611831060623
78,-0.19263120039532253,-0.14384103622589045
79,-0.16823611831060653,-0.1682361183106062
80,-0.1359668577418209,-0.13596685774182096
81,-0.10565454683360355,-0.10565454683360342
82,-0.07707533991362901,-0.07707533991362918
83,-0.10033534773107565,-0.10033534773107564
84,-0.07707533991362915,-0.12359535554852173
85,-0.09930122119904604,-0.1458212368339387
86,-0.07707533991362912,-0.16804711811935574
87,-0.09835514712302704,-0.18932692532875367
88,-0.07707533991362929,-0.21060673253815182
89,-0.09748633717375667,-0.23101772979827914
90,-0.07707533991362911,-0.2514287270584071
91,-0.09668569649026976,-0.27103908363504764
92,-0.07707533991362914,-0.2906494402116882
93,-0.09594550390505273,-0.30951960420311164
94,-0.11920551172249917,-0.2862595963856654
95,-0.14143139300791616,-0.2640337151002481
96,-0.16271120021731392,-0.24275390789085033
97,-0.18312219747744152,-0.2223429106307226
98,-0.16425203348601788,-0.24121307462214647
99,-0.13721842285088023,-0.21417946398700852
100,-0.1554022449363176,-0.23236328607244594
101,-0.13721842285088032,-0.25054710815788317
102,-0.15476408275651538,-0.2680927680635186
103,-0.1372184228508802,-0.28563842796915345
104,-0.15416919868872078,-0.302589203806994
105,-0.1372184228508802,-0.3195399796448346
106,-0.11157177565710465,-0.2938933324510594
107,-0.08717669357238893,-0.26949825036634356
108,-0.06391668575494247,-0.2462382425488972
109,-0.0803115971664381,-0.26263315396039244
110,-0.06391668575494214,-0.27902806537188823
111,-0.0797910349122326,-0.29490241452917815
112,-0.09940139148887338,-0.2752920579525377
113,-0.08352704233158297,-0.2911664071098273
114,-0.09891287166495953,-0.30655223644320473
115,-0.0835270423315833,-0.32193806577658146
116,-0.0984535239064235,-0.3368645473514218
117,-0.08352704233158303,-0.35179102892626246
118,-0.061301161046165766,-0.32956514764084555
119,-0.04002135383676837,-0.30828534043144745
120,-0.019610356576640602,-0.28787434317132
121,-1.2079363931781392e-17,-0.2682639865946796
122,-0.014493768436626336,-0.2827577550313051
123,-2.3732102900743555e-17,-0.29725152346793177
124,-0.014085438483348325,-0.31133696195127986
125,1.1650176324171877e-16,-0.32542240043462806
126,-0.01369948709405753,-0.339121887528685
127,2.9975057492038025e-17,-0.3528213746227424
128,-0.013334123541080758,-0.36615549816382276
129,-1.670623702779558e-16,-0.3794896217049038
130,-0.012987743201630304,-0.3924773649065338
131,-0.03185790719305371,-0.3736072009151104
132,-0.050041729278491036,-0.35542337882967306
133,-0.0675873891841262,-0.3378777189240383
134,-0.054599645982495545,-0.3508654621256688
135,-0.06725854997464056,-0.36352436611781314
136,-0.05459964598249631,-0.3761832701099584
137,-0.06694595227768149,-0.3885295764051438
138,-0.054599645982495566,-0.40087588270033
139,-0.035729481991072835,-0.3820057187089058
140,-0.047778257780602226,-0.3940544944984371
141,-0.035729481991072086,-0.4061032702879671
142,-0.04749473069616946,-0.41786851899306454
143,-0.035729481991072,-0.4296337676981607
144,-0.047224241103421695,-0.44112852681051057
145,-0.06417501694132965,-0.42417775097260246
146,-0.08056992835767286,-0.4077828395562595
147,-0.09644427777858051,-0.3919084901353513
148,-0.08494951678839127,-0.4034032511255411
149,-0.09618594632372887,-0.4146396774422626
150,-0.08494950664272546,-0.42587611712326506
151,-0.09593897175709817,-0.4368655587276674
152,-0.08494943989472749,-0.4478550905900381
153,-0.09570262100874029,-0.45860811469698964
154,-0.11109314215668759,-0.44321759354904233
155,-0.10031470719581231,-0.4539960285099175
156,-0.1108620918816171,-0.46450205302194586
157,-0.10021836830406515,-0.4751457765994973
158,-0.11064628981979105,-0.48533714228650887
159,-0.09971815012064571,-0.4962652819856522
160,-0.08218843762930332,-0.47742735030517486
161,-0.06460365780785823,-0.4599208101892271
162,-0.04765521593749591,-0.44296768845911333
163,-0.031259751136469734,-0.42657250357882553
164,-0.041362848535026496,-0.43667558423422137
165,-0.08549044766399518,-0.39254535293688386
166,0.1703779587152114,-0.6484137596582575
167,-0.39334916077526555,-0.08468664016773486
168,0.3162020794451354,-0.7942378803881348
169,-0.48267815412368437,0.004642353180684289
170,0.35213071304378435,-0.8499813623823718
171,-0.503563813310811,0.005725392598585066
172,0.38511569047322813,-0.9024256337078617
173,-0.5214821401837206,0.004225772815255935
174,0.4156259918336599,-0.952151406927846
175,-0.536896035720474,0.0005938792990968222
176,0.4438518524942706,-0.999713067905054
177,-0.5501516451891714,-0.004805297546495613
178,0.4694427629575738,-1.0460135339499828
179,-0.5613154937981161,-0.011465928389463587
180,0.49037022483284154,-1.0935065424090422
181,-0.5677056452132297,-0.0162339251795931
182,0.724717557187378,-0.9244465796144224
183,-0.8736743182239629,-0.3222025981903251
184,0.9203051129403977,-0.7288590238614026
185,-1.0036937308488285,-0.45222201081519176
186,1.0455226921788474,-0.6036414446229527
187,-1.1003179284177185,-0.5488462083840807
188,1.1519374062930388,-0.49722673050876137
189,-1.1722857802672746,-0.6208140602336372
190,1.1912372598657923,-0.5399214963854655
191,-1.2731980190351269,-0.5199018214657847
192,1.2625782443769922,-0.6112624808966641
193,-1.3170270240726987,-0.47607281642821264
194,1.2910263143994782,-0.6450810853739972
195,-1.3421350356845185,-0.5104427605394005
196,1.3682010859755709,-0.6278904477573708
197,-1.4138919044390297,-0.5821996292939116
198,1.458469712113159,-0.5376218216197826
199,-1.4750045735030006,-0.643312298357884
200,1.4840849461925851,-0.5756940568250275
201,-1.5633469419829982,-0.5549699298778847
202,1.5406685327735692,-0.6322776434060108
203,-1.6493764807609368,-0.4689403910999445
204,1.596616224160891,-0.6882253347933338
205,-1.6691923613165793,-0.5056115919292716
206,1.6197040687369808,-0.7250719301202383
207,-1.6873696466041694,-0.5419574114359167
208,1.6412280466191949,-0.7614611215564154
209,-1.7040593158792496,-0.5779110529215725
210,1.6613049400729907,-0.7973356309339197
211,-1.7193999930611021,-0.6134156743257693
212,1.680043729662153,-0.8326499809385074
213,-1.7407261903558406,-0.6556318669150514
214,1.7596105120534864,-0.7530831985471743
215,-1.798894017020723,-0.7137996935799354
216,1.788162747622888,-0.7245309629777725
217,-1.8641655879633372,-0.7007495262704796
218,1.8394344523888522,-0.775802667743738
219,-1.9426711065940674,-0.6222440076397513
220,1.8837941395754558,-0.8201623549303411
221,-1.9686407959242576,-0.5962743183095587
222,1.9515529837888566,-0.8110174537933764
223,-2.0213415136343595,-0.6489750360196624
224,2.028611959026784,-0.7339584785554477
225,-2.0726382851424967,-0.7002718075277975
226,2.0438050797675746,-0.7753394581932402
227,-2.085248063514716,-0.740564137823988
228,2.0578731496750775,-0.8158657372753251
229,-2.096811156535849,-0.780075174605387
230,2.0669938451017567,-0.8515919848312522
231,-2.1726443647814113,-0.7042419663598238
232,2.1069886969038603,-0.8915868366333548
233,-2.194909477288048,-0.6819768538531866
234,2.1229332004895634,-0.9341800717733043
235,-2.2031564658477363,-0.723047268893796
236,2.1378246977633237,-0.9756760822551404
237,-2.2106411638658265,-0.7631959793341283
238,2.151737499762829,-1.0160765233455655
239,-2.2174515208904344,-0.802408056197029
240,2.2124030705567375,-1.0077320285726563
241,-2.2700669413975643,-0.8550234767041585
242,2.2821515738629996,-0.9379835252663942
243,-2.318844558427707,-0.9038010937343044
244,2.2886280335156863,-0.9749742911524031
245,-2.3379471176029964,-0.8846985345590381
246,2.3494307078377457,-0.9664447641057665
247,-2.3845620274937387,-0.9313134444497744
248,2.367947561065784,-0.9479279108777298
249,-2.4454273064724434,-0.9207876051412154
250,2.415383636912873,-0.9953639867247954
